     1 ,          1 ,     1.00 ,         1.0000 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16046 ,    1604501 , 17647.65 ,   1606480.9530 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16047 ,    1604601 , 17648.75 ,   1606581.0764 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16048 ,    1604701 , 17649.85 ,   1606681.1998 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16049 ,    1604801 , 17650.95 ,   1606781.3232 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16050 ,    1604901 , 17652.05 ,   1606881.4466 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16051 ,    1605001 , 17653.15 ,   1606981.5700 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16052 ,    1605101 , 17654.25 ,   1607081.6934 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16053 ,    1605201 , 17655.35 ,   1607181.8168 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16054 ,    1605301 , 17656.45 ,   1607281.9402 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16055 ,    1605401 , 17657.55 ,   1607382.0636 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16056 ,    1605501 , 17658.65 ,   1607482.1870 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16057 ,    1605601 , 17659.75 ,   1607582.3104 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16058 ,    1605701 , 17660.85 ,   1607682.4338 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16059 ,    1605801 , 17661.95 ,   1607782.5572 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16060 ,    1605901 , 17663.05 ,   1607882.6806 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16061 ,    1606001 , 17664.15 ,   1607982.8040 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16062 ,    1606101 , 17665.25 ,   1608082.9274 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16063 ,    1606201 , 17666.35 ,   1608183.0508 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16064 ,    1606301 , 17667.45 ,   1608283.1742 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16065 ,    1606401 , 17668.55 ,   1608383.2976 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16066 ,    1606501 , 17669.65 ,   1608483.4210 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16067 ,    1606601 , 17670.75 ,   1608583.5444 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16068 ,    1606701 , 17671.85 ,   1608683.6678 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16069 ,    1606801 , 17672.95 ,   1608783.7912 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16070 ,    1606901 , 17674.04 ,   1608883.9146 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16071 ,    1607001 , 17675.14 ,   1608984.0380 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16072 ,    1607101 , 17676.24 ,   1609084.1614 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16073 ,    1607201 , 17677.34 ,   1609184.2848 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16074 ,    1607301 , 17678.44 ,   1609284.4082 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16075 ,    1607401 , 17679.54 ,   1609384.5316 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16076 ,    1607501 , 17680.64 ,   1609484.6550 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16077 ,    1607601 , 17681.74 ,   1609584.7784 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16078 ,    1607701 , 17682.84 ,   1609684.9018 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16079 ,    1607801 , 17683.94 ,   1609785.0252 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16080 ,    1607901 , 17685.04 ,   1609885.1486 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16081 ,    1608001 , 17686.14 ,   1609985.2720 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16082 ,    1608101 , 17687.24 ,   1610085.3954 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16083 ,    1608201 , 17688.34 ,   1610185.5188 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16084 ,    1608301 , 17689.44 ,   1610285.6422 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16085 ,    1608401 , 17690.54 ,   1610385.7656 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16086 ,    1608501 , 17691.64 ,   1610485.8890 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16087 ,    1608601 , 17692.74 ,   1610586.0124 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16088 ,    1608701 , 17693.84 ,   1610686.1358 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16089 ,    1608801 , 17694.94 ,   1610786.2592 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16090 ,    1608901 , 17696.04 ,   1610886.3826 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16091 ,    1609001 , 17697.14 ,   1610986.5060 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16092 ,    1609101 , 17698.24 ,   1611086.6294 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16093 ,    1609201 , 17699.34 ,   1611186.7528 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16094 ,    1609301 , 17700.44 ,   1611286.8762 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16095 ,    1609401 , 17701.54 ,   1611386.9996 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16096 ,    1609501 , 17702.63 ,   1611487.1230 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16097 ,    1609601 , 17703.73 ,   1611587.2464 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16098 ,    1609701 , 17704.83 ,   1611687.3698 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16099 ,    1609801 , 17705.93 ,   1611787.4932 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16100 ,    1609901 , 17707.03 ,   1611887.6166 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16101 ,    1610001 , 17708.13 ,   1611987.7400 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16102 ,    1610101 , 17709.23 ,   1612087.8634 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16103 ,    1610201 , 17710.33 ,   1612187.9868 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16104 ,    1610301 , 17711.43 ,   1612288.1102 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16105 ,    1610401 , 17712.53 ,   1612388.2336 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16106 ,    1610501 , 17713.63 ,   1612488.3570 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16107 ,    1610601 , 17714.73 ,   1612588.4804 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16108 ,    1610701 , 17715.83 ,   1612688.6038 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16109 ,    1610801 , 17716.93 ,   1612788.7272 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16110 ,    1610901 , 17718.03 ,   1612888.8506 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16111 ,    1611001 , 17719.13 ,   1612988.9740 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16112 ,    1611101 , 17720.23 ,   1613089.0974 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16113 ,    1611201 , 17721.33 ,   1613189.2208 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16114 ,    1611301 , 17722.43 ,   1613289.3442 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16115 ,    1611401 , 17723.53 ,   1613389.4676 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16116 ,    1611501 , 17724.63 ,   1613489.5910 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16117 ,    1611601 , 17725.73 ,   1613589.7144 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16118 ,    1611701 , 17726.83 ,   1613689.8378 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16119 ,    1611801 , 17727.93 ,   1613789.9612 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16120 ,    1611901 , 17729.03 ,   1613890.0846 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16121 ,    1612001 , 17730.13 ,   1613990.2080 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16122 ,    1612101 , 17731.22 ,   1614090.3314 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16123 ,    1612201 , 17732.32 ,   1614190.4548 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16124 ,    1612301 , 17733.42 ,   1614290.5782 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16125 ,    1612401 , 17734.52 ,   1614390.7016 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16126 ,    1612501 , 17735.62 ,   1614490.8250 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16127 ,    1612601 , 17736.72 ,   1614590.9484 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16128 ,    1612701 , 17737.82 ,   1614691.0718 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16129 ,    1612801 , 17738.92 ,   1614791.1952 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16130 ,    1612901 , 17740.02 ,   1614891.3186 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16131 ,    1613001 , 17741.12 ,   1614991.4420 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16132 ,    1613101 , 17742.22 ,   1615091.5654 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16133 ,    1613201 , 17743.32 ,   1615191.6888 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16134 ,    1613301 , 17744.42 ,   1615291.8122 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16135 ,    1613401 , 17745.52 ,   1615391.9356 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16136 ,    1613501 , 17746.62 ,   1615492.0590 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16137 ,    1613601 , 17747.72 ,   1615592.1824 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16138 ,    1613701 , 17748.82 ,   1615692.3058 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16139 ,    1613801 , 17749.92 ,   1615792.4292 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16140 ,    1613901 , 17751.02 ,   1615892.5526 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16141 ,    1614001 , 17752.12 ,   1615992.6760 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16142 ,    1614101 , 17753.22 ,   1616092.7994 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16143 ,    1614201 , 17754.32 ,   1616192.9228 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16144 ,    1614301 , 17755.42 ,   1616293.0462 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16145 ,    1614401 , 17756.52 ,   1616393.1696 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16146 ,    1614501 , 17757.62 ,   1616493.2930 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16147 ,    1614601 , 17758.71 ,   1616593.4164 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16148 ,    1614701 , 17759.81 ,   1616693.5398 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16149 ,    1614801 , 17760.91 ,   1616793.6632 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16150 ,    1614901 , 17762.01 ,   1616893.7866 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16151 ,    1615001 , 17763.11 ,   1616993.9100 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16152 ,    1615101 , 17764.21 ,   1617094.0334 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16153 ,    1615201 , 17765.31 ,   1617194.1568 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16154 ,    1615301 , 17766.41 ,   1617294.2802 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16155 ,    1615401 , 17767.51 ,   1617394.4036 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16156 ,    1615501 , 17768.61 ,   1617494.5270 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16157 ,    1615601 , 17769.71 ,   1617594.6504 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16158 ,    1615701 , 17770.81 ,   1617694.7738 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16159 ,    1615801 , 17771.91 ,   1617794.8972 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16160 ,    1615901 , 17773.01 ,   1617895.0206 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16161 ,    1616001 , 17774.11 ,   1617995.1440 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16162 ,    1616101 , 17775.21 ,   1618095.2674 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16163 ,    1616201 , 17776.31 ,   1618195.3908 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16164 ,    1616301 , 17777.41 ,   1618295.5142 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16165 ,    1616401 , 17778.51 ,   1618395.6376 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16166 ,    1616501 , 17779.61 ,   1618495.7610 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16167 ,    1616601 , 17780.71 ,   1618595.8844 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16168 ,    1616701 , 17781.81 ,   1618696.0078 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16169 ,    1616801 , 17782.91 ,   1618796.1312 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16170 ,    1616901 , 17784.01 ,   1618896.2546 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16171 ,    1617001 , 17785.11 ,   1618996.3780 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16172 ,    1617101 , 17786.21 ,   1619096.5014 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16173 ,    1617201 , 17787.30 ,   1619196.6248 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16174 ,    1617301 , 17788.40 ,   1619296.7482 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16175 ,    1617401 , 17789.50 ,   1619396.8716 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16176 ,    1617501 , 17790.60 ,   1619496.9950 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16177 ,    1617601 , 17791.70 ,   1619597.1184 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16178 ,    1617701 , 17792.80 ,   1619697.2418 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16179 ,    1617801 , 17793.90 ,   1619797.3652 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16180 ,    1617901 , 17795.00 ,   1619897.4886 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16181 ,    1618001 , 17796.10 ,   1619997.6120 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16182 ,    1618101 , 17797.20 ,   1620097.7354 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16183 ,    1618201 , 17798.30 ,   1620197.8588 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16184 ,    1618301 , 17799.40 ,   1620297.9822 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16185 ,    1618401 , 17800.50 ,   1620398.1056 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16186 ,    1618501 , 17801.60 ,   1620498.2290 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16187 ,    1618601 , 17802.70 ,   1620598.3524 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16188 ,    1618701 , 17803.80 ,   1620698.4758 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16189 ,    1618801 , 17804.90 ,   1620798.5992 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16190 ,    1618901 , 17806.00 ,   1620898.7226 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16191 ,    1619001 , 17807.10 ,   1620998.8460 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16192 ,    1619101 , 17808.20 ,   1621098.9694 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16193 ,    1619201 , 17809.30 ,   1621199.0928 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16194 ,    1619301 , 17810.40 ,   1621299.2162 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16195 ,    1619401 , 17811.50 ,   1621399.3396 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16196 ,    1619501 , 17812.60 ,   1621499.4630 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16197 ,    1619601 , 17813.70 ,   1621599.5864 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16198 ,    1619701 , 17814.79 ,   1621699.7098 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16199 ,    1619801 , 17815.89 ,   1621799.8332 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16200 ,    1619901 , 17816.99 ,   1621899.9566 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16201 ,    1620001 , 17818.09 ,   1622000.0800 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16202 ,    1620101 , 17819.19 ,   1622100.2034 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16203 ,    1620201 , 17820.29 ,   1622200.3268 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16204 ,    1620301 , 17821.39 ,   1622300.4502 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16205 ,    1620401 , 17822.49 ,   1622400.5736 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16206 ,    1620501 , 17823.59 ,   1622500.6970 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16207 ,    1620601 , 17824.69 ,   1622600.8204 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16208 ,    1620701 , 17825.79 ,   1622700.9438 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16209 ,    1620801 , 17826.89 ,   1622801.0672 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16210 ,    1620901 , 17827.99 ,   1622901.1906 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16211 ,    1621001 , 17829.09 ,   1623001.3140 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16212 ,    1621101 , 17830.19 ,   1623101.4374 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16213 ,    1621201 , 17831.29 ,   1623201.5608 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16214 ,    1621301 , 17832.39 ,   1623301.6842 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16215 ,    1621401 , 17833.49 ,   1623401.8076 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16216 ,    1621501 , 17834.59 ,   1623501.9310 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16217 ,    1621601 , 17835.69 ,   1623602.0544 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16218 ,    1621701 , 17836.79 ,   1623702.1778 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16219 ,    1621801 , 17837.89 ,   1623802.3012 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16220 ,    1621901 , 17838.99 ,   1623902.4246 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16221 ,    1622001 , 17840.09 ,   1624002.5480 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16222 ,    1622101 , 17841.19 ,   1624102.6714 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16223 ,    1622201 , 17842.29 ,   1624202.7948 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16224 ,    1622301 , 17843.38 ,   1624302.9182 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16225 ,    1622401 , 17844.48 ,   1624403.0416 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16226 ,    1622501 , 17845.58 ,   1624503.1650 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16227 ,    1622601 , 17846.68 ,   1624603.2884 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16228 ,    1622701 , 17847.78 ,   1624703.4118 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16229 ,    1622801 , 17848.88 ,   1624803.5352 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16230 ,    1622901 , 17849.98 ,   1624903.6586 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16231 ,    1623001 , 17851.08 ,   1625003.7820 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16232 ,    1623101 , 17852.18 ,   1625103.9054 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16233 ,    1623201 , 17853.28 ,   1625204.0288 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16234 ,    1623301 , 17854.38 ,   1625304.1522 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16235 ,    1623401 , 17855.48 ,   1625404.2756 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16236 ,    1623501 , 17856.58 ,   1625504.3990 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16237 ,    1623601 , 17857.68 ,   1625604.5224 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16238 ,    1623701 , 17858.78 ,   1625704.6458 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16239 ,    1623801 , 17859.88 ,   1625804.7692 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16240 ,    1623901 , 17860.98 ,   1625904.8926 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16241 ,    1624001 , 17862.08 ,   1626005.0160 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16242 ,    1624101 , 17863.18 ,   1626105.1394 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16243 ,    1624201 , 17864.28 ,   1626205.2628 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16244 ,    1624301 , 17865.38 ,   1626305.3862 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16245 ,    1624401 , 17866.48 ,   1626405.5096 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16246 ,    1624501 , 17867.58 ,   1626505.6330 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16247 ,    1624601 , 17868.68 ,   1626605.7564 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16248 ,    1624701 , 17869.78 ,   1626705.8798 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16249 ,    1624801 , 17870.88 ,   1626806.0032 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16250 ,    1624901 , 17871.97 ,   1626906.1266 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16251 ,    1625001 , 17873.07 ,   1627006.2500 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16252 ,    1625101 , 17874.17 ,   1627106.3734 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16253 ,    1625201 , 17875.27 ,   1627206.4968 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16254 ,    1625301 , 17876.37 ,   1627306.6202 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16255 ,    1625401 , 17877.47 ,   1627406.7436 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16256 ,    1625501 , 17878.57 ,   1627506.8670 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16257 ,    1625601 , 17879.67 ,   1627606.9904 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16258 ,    1625701 , 17880.77 ,   1627707.1138 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16259 ,    1625801 , 17881.87 ,   1627807.2372 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16260 ,    1625901 , 17882.97 ,   1627907.3606 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16261 ,    1626001 , 17884.07 ,   1628007.4840 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16262 ,    1626101 , 17885.17 ,   1628107.6074 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16263 ,    1626201 , 17886.27 ,   1628207.7308 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16264 ,    1626301 , 17887.37 ,   1628307.8542 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16265 ,    1626401 , 17888.47 ,   1628407.9776 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16266 ,    1626501 , 17889.57 ,   1628508.1010 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16267 ,    1626601 , 17890.67 ,   1628608.2244 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16268 ,    1626701 , 17891.77 ,   1628708.3478 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16269 ,    1626801 , 17892.87 ,   1628808.4712 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16270 ,    1626901 , 17893.97 ,   1628908.5946 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16271 ,    1627001 , 17895.07 ,   1629008.7180 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16272 ,    1627101 , 17896.17 ,   1629108.8414 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 16273 ,    1627201 , 17897.27 ,   1629208.9648 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
